Wall time,Step,Value
1773680686.079409,400,15.225478172302246
1773680702.95531,800,12.259071350097656
1773680728.812255,1200,5.586874485015869
1773680746.630817,1600,13.638533592224121
1773680762.837787,2000,13.263296127319336
1773680777.7293692,2400,14.927597999572754
1773680793.235168,2800,2.230318307876587
1773680810.51649,3200,15.653603553771973
1773680827.565384,3600,14.44305419921875
1773680847.933918,4000,17.41629981994629
1773680866.038555,4400,9.021736145019531
1773680883.166719,4800,7.612574577331543
1773680915.6367092,5200,12.18367862701416
1773680935.141103,5600,11.18801212310791
1773680955.251144,6000,13.767545700073242
1773680977.2728992,6400,9.149388313293457
1773680994.0353,6800,16.330467224121094
1773681014.7170718,7200,11.876466751098633
1773681032.944706,7600,12.139528274536133
1773681053.487234,8000,12.868149757385254
1773681071.250133,8400,8.637558937072754
1773681088.505901,8800,18.451740264892578
1773681104.507547,9200,14.123906135559082
1773681120.6081128,9600,17.001726150512695
1773681147.378865,10000,14.160944938659668
1773681167.087441,10400,11.293302536010742
1773681186.162132,10800,13.550947189331055
1773681205.876502,11200,14.953523635864258
1773681221.3038652,11600,15.03039836883545
1773681236.3281841,12000,14.907540321350098
1773681249.774047,12400,10.95259952545166
1773681265.949899,12800,17.13516616821289
1773681278.851253,13200,15.558784484863281
1773681293.5421262,13600,13.233922958374023
1773681310.780315,14000,4.208659648895264
1773681327.680707,14400,11.6942777633667
1773681342.589529,14800,15.120763778686523
1773681367.9234931,15200,13.695867538452148
1773681387.045852,15600,15.404579162597656
1773681403.335797,16000,13.018986701965332
1773681416.582046,16400,1.5741714239120483
1773681438.8188832,16800,14.424199104309082
1773681455.976576,17200,13.866605758666992
1773681493.3266938,17600,13.954501152038574
1773681515.3171258,18000,17.68644142150879
1773681536.370197,18400,14.593483924865723
1773681549.752942,18800,15.942438125610352
1773681563.103564,19200,14.372859001159668
1773681576.095368,19600,16.797571182250977
1773681596.440667,20000,15.129701614379883
1773681609.704821,20400,17.177873611450195
1773681623.0153642,20800,15.597384452819824
1773681636.20008,21200,12.617769241333008
1773681649.283707,21600,16.68017578125
1773681662.526112,22000,9.669028282165527
1773681675.488704,22400,13.986605644226074
1773681688.85829,22800,16.869840621948242
1773681702.090602,23200,12.685883522033691
1773681715.396401,23600,17.277036666870117
1773681728.521696,24000,14.9407377243042
1773681741.4675899,24400,12.154996871948242
1773681754.5888808,24800,14.244288444519043
1773681774.3030632,25200,20.36418342590332
1773681794.117291,25600,13.020604133605957
1773681837.4174342,26000,15.095829010009766
1773681877.124274,26400,5.551450729370117
1773681913.014189,26800,12.94080924987793
1773681935.17773,27200,16.340429306030273
1773681947.3928242,27600,15.741447448730469
1773681971.898348,28000,14.531311988830566
1773681993.077245,28400,6.715891361236572
1773682015.289681,28800,5.728638172149658
1773682030.378311,29200,16.293437957763672
1773682052.17596,29600,17.27362632751465
1773682082.125172,30000,15.15411376953125
1773682107.718557,30400,12.797191619873047
1773682126.718465,30800,17.078834533691406
1773682146.382475,31200,14.946830749511719
1773682164.58241,31600,5.2877020835876465
1773682181.142915,32000,13.722588539123535
1773682197.03888,32400,18.002357482910156
1773682213.470986,32800,15.556753158569336
1773682228.941273,33200,10.51170539855957
1773682244.775041,33600,13.171920776367188
1773682260.20709,34000,12.316749572753906
1773682275.5497248,34400,17.83474349975586
1773682291.6161048,34800,12.213678359985352
1773682314.7382882,35200,14.687203407287598
1773682329.8466198,35600,18.761823654174805
1773682344.6913931,36000,14.049241065979004
1773682359.476105,36400,15.196858406066895
1773682374.109062,36800,16.164011001586914
1773682389.381027,37200,13.969050407409668
1773682404.163668,37600,13.93758773803711
1773682418.862474,38000,15.426953315734863
1773682433.521961,38400,13.25621223449707
1773682448.1273391,38800,11.891990661621094
1773682462.529601,39200,14.79421329498291
1773682477.41626,39600,14.060365676879883
1773682502.454922,40000,14.310461044311523
1773682521.558501,40400,10.285197257995605
1773682536.729751,40800,10.031336784362793
1773682551.469651,41200,12.530651092529297
1773682566.147973,41600,5.902060508728027
1773682580.908235,42000,14.223892211914062
1773682601.816122,42400,16.209657669067383
1773682618.569514,42800,13.346901893615723
1773682635.4067352,43200,15.95537281036377
1773682651.556797,43600,14.755437850952148
1773682675.550703,44000,12.757417678833008
1773682692.851418,44400,15.144044876098633
1773682708.633022,44800,16.240680694580078
1773682728.430549,45200,14.546422958374023
1773682744.498388,45600,14.150344848632812
1773682759.338955,46000,13.880605697631836
1773682774.0584772,46400,17.10051155090332
1773682787.6429372,46800,17.124408721923828
1773682800.741718,47200,6.732824802398682
1773682813.428661,47600,11.383744239807129
1773682826.591157,48000,11.981437683105469
1773682845.717393,48400,9.56901741027832
1773682858.867135,48800,13.449504852294922
1773682872.284406,49200,19.228734970092773
1773682888.426618,49600,15.912675857543945
1773682915.316176,50000,8.040157318115234
1773682930.8567328,50400,13.712226867675781
1773682946.678398,50800,15.618310928344727
1773682967.8888588,51200,14.227130889892578
1773682982.8188941,51600,17.434289932250977
1773682998.397064,52000,12.757007598876953
1773683013.4339101,52400,0.5003524422645569
1773683027.313343,52800,15.66897201538086
1773683039.905118,53200,12.987531661987305
1773683052.739475,53600,6.871973514556885
1773683065.548466,54000,12.475505828857422
1773683077.998168,54400,15.525388717651367
1773683091.202548,54800,15.158098220825195
1773683107.988178,55200,15.284198760986328
1773683120.9816709,55600,16.630844116210938
1773683136.901608,56000,15.559319496154785
1773683152.3269482,56400,16.7563533782959
1773683166.2351968,56800,16.6354923248291
1773683181.183441,57200,9.89507007598877
1773683193.7492192,57600,8.361791610717773
1773683207.131243,58000,17.629070281982422
1773683219.420792,58400,14.97098159790039
1773683231.5662131,58800,10.605998039245605
1773683244.5637581,59200,13.986693382263184
1773683261.588793,59600,9.126078605651855
1773683281.674727,60000,16.95980453491211
1773683294.407891,60400,15.674997329711914
1773683306.674314,60800,12.92421817779541
1773683318.858866,61200,17.33315658569336
1773683331.9303,61600,14.121026039123535
1773683344.145652,62000,12.489978790283203
1773683356.863342,62400,10.815974235534668
1773683369.2364318,62800,12.953534126281738
1773683381.594191,63200,12.2946195602417
1773683394.721664,63600,14.872143745422363
1773683406.938716,64000,14.636667251586914
1773683419.995879,64400,15.187355041503906
1773683432.267927,64800,15.49826717376709
1773683450.534476,65200,10.465324401855469
1773683462.919095,65600,14.235146522521973
1773683475.4908779,66000,14.735507011413574
1773683487.707359,66400,18.163671493530273
1773683499.8747442,66800,15.180063247680664
1773683512.7640162,67200,10.184842109680176
1773683525.1213949,67600,11.657173156738281
1773683537.570991,68000,13.145706176757812
1773683550.929195,68400,15.42976188659668
1773683570.077049,68800,16.662364959716797
1773683590.515328,69200,17.190629959106445
1773683608.329091,69600,17.163724899291992
1773683631.2270021,70000,16.402606964111328
1773683647.0651011,70400,9.066258430480957
1773683665.2226298,70800,17.30069923400879
1773683683.6970282,71200,15.6083345413208
1773683700.9540548,71600,12.695209503173828
1773683719.105827,72000,11.628345489501953
1773683734.064569,72400,11.918149948120117
1773683749.22001,72800,8.593733787536621
1773683764.270551,73200,12.930481910705566
1773683778.9035,73600,12.163565635681152
1773683793.418176,74000,14.558699607849121
1773683808.243343,74400,10.488945007324219
1773683822.713734,74800,15.479408264160156
1773683842.74282,75200,17.519542694091797
1773683856.96701,75600,15.975794792175293
1773683871.503499,76000,11.473926544189453
1773683886.151977,76400,11.978657722473145
1773683900.520959,76800,15.235881805419922
1773683914.753341,77200,13.468137741088867
1773683929.149559,77600,15.825345993041992
1773683943.4008498,78000,19.47886848449707
1773683957.957442,78400,5.725241184234619
1773683972.731699,78800,14.776324272155762
1773683986.9209118,79200,5.416603088378906
1773684001.292813,79600,17.94658088684082
1773684020.26961,80000,16.531431198120117
1773684034.9271512,80400,17.365983963012695
1773684049.5010638,80800,10.697265625
1773684063.900141,81200,14.48070240020752
1773684080.040927,81600,14.083550453186035
1773684095.3437078,82000,14.37773323059082
1773684111.126372,82400,16.748411178588867
1773684126.756347,82800,9.753641128540039
1773684141.964334,83200,13.116965293884277
1773684157.22636,83600,13.227466583251953
1773684173.542542,84000,8.85295295715332
1773684192.180886,84400,14.077476501464844
1773684207.151951,84800,16.664167404174805
1773684227.356755,85200,15.772726058959961
1773684241.486259,85600,11.637643814086914
1773684255.65172,86000,16.27920913696289
1773684270.1848671,86400,13.596077919006348
1773684284.525249,86800,16.879735946655273
1773684298.6157281,87200,10.942512512207031
1773684312.88467,87600,11.304880142211914
1773684327.0604212,88000,14.322473526000977
1773684341.3353221,88400,12.661869049072266
1773684356.317852,88800,11.22499942779541
1773684371.0767171,89200,17.132705688476562
1773684385.6195478,89600,5.902063846588135
1773684404.714956,90000,10.774754524230957
1773684419.5714371,90400,12.12019157409668
1773684434.6969001,90800,6.666181564331055
1773684449.432655,91200,1.7363133430480957
1773684464.7349288,91600,17.446712493896484
1773684480.383432,92000,8.07066535949707
1773684495.330436,92400,8.08798885345459
1773684511.436994,92800,4.580340385437012
1773684529.2789419,93200,7.43327522277832
1773684545.126561,93600,7.204042434692383
1773684562.9140952,94000,16.299278259277344
1773684577.9894998,94400,17.84765625
1773684593.843839,94800,15.86271858215332
1773684616.833496,95200,15.021791458129883
1773684631.169218,95600,12.870386123657227
1773684649.89341,96000,17.79825210571289
1773684664.651768,96400,14.1220703125
1773684679.885252,96800,9.215635299682617
1773684695.847171,97200,16.49985122680664
1773684709.731749,97600,9.064397811889648
1773684724.107216,98000,14.045682907104492
