Wall time,Step,Value
1773451237.184708,400,17.33586883544922
1773451255.093527,800,17.272062301635742
1773451270.775042,1200,17.4718017578125
1773451285.917002,1600,17.77593421936035
1773451301.987854,2000,17.701358795166016
1773451316.8918002,2400,18.31625747680664
1773451331.744938,2800,17.7544002532959
1773451346.736869,3200,18.903532028198242
1773451361.4008331,3600,18.046525955200195
1773451375.9751732,4000,18.10049057006836
1773451390.653111,4400,17.8175106048584
1773451405.567623,4800,17.548654556274414
1773451428.091588,5200,17.052501678466797
1773451442.9254,5600,20.963687896728516
1773451457.849395,6000,18.1004581451416
1773451472.749608,6400,18.573745727539062
1773451487.426443,6800,17.173337936401367
1773451502.116307,7200,17.4620361328125
1773451516.936023,7600,19.014083862304688
1773451532.0240011,8000,18.807817459106445
1773451546.553165,8400,16.79543113708496
1773451561.165188,8800,17.294050216674805
1773451575.689527,9200,17.051687240600586
1773451590.531626,9600,17.4754638671875
1773451609.7796538,10000,20.99249267578125
1773451624.09987,10400,17.753173828125
1773451638.5262568,10800,18.532451629638672
1773451653.081391,11200,17.8283634185791
1773451667.4611032,11600,20.779939651489258
1773451681.8124402,12000,19.580215454101562
1773451696.056336,12400,18.11307144165039
1773451710.603544,12800,17.39071273803711
1773451725.144598,13200,18.61262321472168
1773451739.5615292,13600,20.473722457885742
1773451753.957917,14000,16.672775268554688
1773451768.6104,14400,17.84760284423828
1773451783.215404,14800,19.957977294921875
1773451802.318049,15200,17.301227569580078
1773451817.109112,15600,17.719026565551758
1773451832.111284,16000,17.376689910888672
1773451847.016795,16400,18.55227279663086
1773451861.664873,16800,17.166765213012695
1773451876.488859,17200,18.162370681762695
1773451891.534997,17600,17.35175323486328
1773451906.224488,18000,17.268285751342773
1773451921.238219,18400,17.536174774169922
1773451936.008415,18800,19.708600997924805
1773451950.663488,19200,18.13210678100586
1773451965.296538,19600,18.876018524169922
1773451985.972051,20000,18.85861587524414
1773452000.126831,20400,18.401735305786133
1773452015.276392,20800,17.202350616455078
1773452029.31359,21200,16.913854598999023
1773452043.3750038,21600,17.16362762451172
