Wall time,Step,Value
1773451237.184744,400,18.01323699951172
1773451255.09378,800,17.95009994506836
1773451270.775402,1200,18.148693084716797
1773451285.917347,1600,18.448978424072266
1773451301.988113,2000,18.37938117980957
1773451316.8918421,2400,18.989341735839844
1773451331.7452438,2800,18.432003021240234
1773451346.737113,3200,19.581302642822266
1773451361.401099,3600,18.724590301513672
1773451375.975536,4000,18.77626609802246
1773451390.653148,4400,18.495464324951172
1773451405.5679119,4800,18.224679946899414
1773451428.091842,5200,17.73052978515625
1773451442.925756,5600,21.641725540161133
1773451457.8497238,6000,18.774394989013672
1773451472.749664,6400,19.251794815063477
1773451487.426892,6800,17.85114097595215
1773451502.116609,7200,18.13904571533203
1773451516.9362812,7600,19.6910457611084
1773451532.024395,8000,19.48588752746582
1773451546.553215,8400,17.47289276123047
1773451561.1654541,8800,17.97203826904297
1773451575.689782,9200,17.729753494262695
1773451590.531959,9600,18.14382553100586
1773451609.7800908,10000,21.670557022094727
1773451624.0999072,10400,18.431236267089844
1773451638.526509,10800,19.2104549407959
1773451653.081643,11200,18.297744750976562
1773451667.461356,11600,21.457923889160156
1773451681.812768,12000,20.2576847076416
1773451696.056382,12400,18.79110336303711
1773451710.6038349,12800,18.06106185913086
1773451725.144908,13200,19.290422439575195
1773451739.5618172,13600,21.151784896850586
1773451753.958154,14000,17.350772857666016
1773451768.610454,14400,18.525421142578125
1773451783.215648,14800,20.36626434326172
1773451802.318378,15200,17.9792423248291
1773451817.1093981,15600,18.397092819213867
1773451832.1115782,16000,18.05463981628418
1773451847.016839,16400,18.708038330078125
1773451861.6651242,16800,17.84443473815918
1773451876.489207,17200,18.840234756469727
1773451891.535258,17600,18.02583122253418
1773451906.224745,18000,17.946348190307617
1773451921.23826,18400,18.214204788208008
1773451936.0086882,18800,20.38640022277832
1773451950.66376,19200,18.80567169189453
1773451965.2967849,19600,19.55400276184082
1773451985.9723022,20000,19.53668212890625
1773452000.126873,20400,19.079805374145508
1773452015.2766552,20800,17.880258560180664
1773452029.3138509,21200,17.584455490112305
1773452043.3752909,21600,17.245084762573242
1773452059.6175098,22000,19.759654998779297
1773452073.585388,22400,19.770973205566406
1773452087.3151202,22800,18.34564971923828
1773452101.423507,23200,18.737943649291992
1773452115.233025,23600,17.580541610717773
1773452129.740823,24000,19.024194717407227
1773452143.940607,24400,19.463912963867188
1773452157.776841,24800,19.370697021484375
1773452176.441026,25200,19.351261138916016
1773452190.47438,25600,18.097745895385742
1773452204.585238,26000,18.54176902770996
1773452218.8747158,26400,17.37812614440918
1773452232.751266,26800,17.813121795654297
1773452246.4311612,27200,18.039793014526367
1773452260.21648,27600,19.281620025634766
1773452273.945236,28000,18.652568817138672
1773452287.876141,28400,18.408794403076172
1773452301.978219,28800,18.034137725830078
1773452315.7116401,29200,19.308683395385742
1773452329.355637,29600,19.003664016723633
1773452347.3873448,30000,18.347368240356445
1773452361.522016,30400,17.651500701904297
1773452375.528522,30800,17.8847713470459
1773452389.556004,31200,18.31300163269043
1773452403.707968,31600,18.735706329345703
1773452418.1175108,32000,18.019668579101562
1773452432.605271,32400,18.31333351135254
1773452446.5651,32800,19.088193893432617
1773452460.6900852,33200,18.507822036743164
1773452475.206131,33600,18.599180221557617
1773452489.453831,34000,19.34406852722168
1773452503.4616,34400,18.576372146606445
1773452517.5622468,34800,17.874439239501953
1773452536.389342,35200,18.123916625976562
1773452550.8008819,35600,18.27998924255371
1773452564.7262468,36000,16.227725982666016
1773452578.7344441,36400,18.397075653076172
1773452592.874505,36800,17.927339553833008
1773452607.278956,37200,20.56551170349121
1773452621.374947,37600,19.079744338989258
1773452635.273611,38000,19.094816207885742
1773452649.295174,38400,18.342769622802734
1773452663.4355042,38800,18.23517417907715
1773452677.539526,39200,19.81795883178711
1773452691.583936,39600,20.928417205810547
1773452709.967686,40000,19.26900863647461
1773452724.011646,40400,20.46999740600586
1773452738.088447,40800,18.46027374267578
1773452752.10806,41200,17.729982376098633
1773452766.026516,41600,21.12237548828125
1773452780.009464,42000,17.87718391418457
1773452793.94684,42400,19.238210678100586
1773452807.7671309,42800,19.367835998535156
1773452821.970038,43200,17.665023803710938
1773452835.813901,43600,20.55368995666504
1773452849.778785,44000,19.97616195678711
1773452863.522421,44400,18.008684158325195
1773452877.295786,44800,17.953767776489258
1773452895.7819278,45200,18.454931259155273
1773452910.467465,45600,18.29133415222168
1773452924.6460118,46000,18.59426498413086
1773452938.658109,46400,19.39862060546875
1773452952.6822531,46800,18.27787971496582
1773452966.8958862,47200,19.24911880493164
1773452981.108566,47600,18.321033477783203
1773452995.08446,48000,17.477054595947266
1773453009.234907,48400,17.145957946777344
1773453025.039733,48800,18.326007843017578
1773453040.832172,49200,17.57027816772461
1773453056.1244822,49600,17.826602935791016
1773453093.753771,50000,18.493114471435547
1773453110.126007,50400,18.35976791381836
1773453128.0733418,50800,18.05457305908203
1773453144.993957,51200,18.504535675048828
1773453161.9792798,51600,17.78850555419922
1773453175.608178,52000,20.498401641845703
1773453193.647539,52400,19.29975128173828
1773453210.117078,52800,18.68926239013672
1773453228.279743,53200,18.527538299560547
1773453252.509386,53600,19.674997329711914
1773453270.7931259,54000,19.534961700439453
1773453287.525738,54400,19.267677307128906
1773453304.3226979,54800,18.26544761657715
1773453328.478823,55200,19.807756423950195
1773453345.356503,55600,19.574419021606445
1773453364.1531782,56000,18.051179885864258
1773453384.262694,56400,17.943378448486328
1773453403.933909,56800,17.983200073242188
1773453420.9376361,57200,19.160398483276367
1773453439.090713,57600,18.08078956604004
1773453457.442341,58000,17.599817276000977
1773453476.655756,58400,18.37567138671875
1773453494.2247941,58800,18.051279067993164
1773453510.3416162,59200,20.722795486450195
1773453527.43085,59600,19.495635986328125
1773453549.571257,60000,18.82296371459961
1773453566.9735382,60400,19.37229347229004
1773453582.50152,60800,18.415693283081055
1773453599.489644,61200,18.327468872070312
